,Country Name,Country Code,Indicator Name,Indicator Code,Year,Value
26458966,South Africa,ZAF,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,111.295936584473
26466296,Spain,ESP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,104.49984741210899
26477291,St. Lucia,LCA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,104.29305267334
26484621,St. Vincent and the Grenadines,VCT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,120.354301452637
26491951,Suriname,SUR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,98.2929916381835
26495616,Swaziland,SWZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,94.3824462890625
26499281,Sweden,SWE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,109.947982788086
26502946,Switzerland,CHE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,105.550880432129
26506611,Syrian Arab Republic,SYR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,106.426811218262
26510276,Tajikistan,TJK,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,94.52957153320308
26513941,Tanzania,TZA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,66.4249801635742
26517606,Thailand,THA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,97.52947998046879
26524936,Togo,TGO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,119.63728332519501
26528601,Tonga,TON,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,112.652709960938
26532266,Trinidad and Tobago,TTO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,102.554878234863
26535931,Tunisia,TUN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,114.50818634033199
26539596,Turkey,TUR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,102.679969787598
26554256,Uganda,UGA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,130.942626953125
26557921,Ukraine,UKR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,116.64929962158199
26561586,United Arab Emirates,ARE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,94.1961135864258
26565251,United Kingdom,GBR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,100.694297790527
26568916,United States,USA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,103.573081970215
26572581,Uruguay,URY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,111.28417205810499
26576246,Uzbekistan,UZB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,98.5265426635742
26579911,Vanuatu,VUT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,117.978759765625
26583576,"Venezuela, RB",VEN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,97.59097290039058
26587241,Vietnam,VNM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,111.105728149414
26594571,West Bank and Gaza,PSE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,96.3096923828125
26598236,"Yemen, Rep.",YEM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,71.3284530639648
26601901,Zambia,ZMB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,76.5872573852539
26605566,Zimbabwe,ZWE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1999-01-01,99.9002838134766
26609231,Arab World,ARB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,88.83899688720699
26612896,East Asia & Pacific,EAS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,105.93189239501999
26616561,East Asia & Pacific (excluding high income),EAP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,106.30020141601601
26620226,Euro area,EMU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,105.20580291748001
26623891,Europe & Central Asia,ECS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,102.88153076171899
26627556,Europe & Central Asia (excluding high income),ECA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,102.236801147461
26631221,European Union,EUU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,103.13744354248001
26634886,Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,72.5271072387695
26638551,High income,HIC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,101.926963806152
26642216,Latin America & Caribbean,LCN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,119.224922180176
26645881,Latin America & Caribbean (excluding high income),LAC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,119.808296203613
26649546,Least developed countries: UN classification,LDC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,78.3879165649414
26653211,Low & middle income,LMY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,98.0238265991211
26656876,Low income,LIC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,74.2880020141602
26660541,Lower middle income,LMC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,95.3673934936523
26664206,Middle East & North Africa,MEA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,96.26354217529301
26667871,Middle East & North Africa (excluding high income),MNA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,96.9556884765625
26671536,Middle income,MIC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,101.188018798828
26675201,North America,NAC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,102.323188781738
26678866,OECD members,OED,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,103.24714660644501
26682531,South Asia,SAS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,91.3970184326172
26686196,Sub-Saharan Africa,SSF,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,81.6330184936523
26689861,Sub-Saharan Africa (excluding high income),SSA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,81.63096618652341
26693526,Upper middle income,UMC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,108.32630157470699
26697191,World,WLD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,98.4768218994141
26700856,Afghanistan,AFG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,22.334810256957997
26704521,Albania,ALB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,104.74951934814501
26708186,Algeria,DZA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,104.90529632568399
26722846,Antigua and Barbuda,ATG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,124.13037109375
26726511,Argentina,ARG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,117.363487243652
26730176,Armenia,ARM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,98.52625274658199
26733841,Aruba,ABW,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,110.80143737793001
26737506,Australia,AUS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,100.33728790283199
26741171,Austria,AUT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,103.817420959473
26744836,Azerbaijan,AZE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,97.20748901367192
26752166,Bahrain,BHR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,104.961776733398
26759496,Barbados,BRB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,100.66217041015601
26763161,Belarus,BLR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,113.14331817626999
26766826,Belgium,BEL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,104.86071014404301
26770491,Belize,BLZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,115.889976501465
26774156,Benin,BEN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,81.2021484375
26781486,Bhutan,BTN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,78.2390365600585
26785151,Bolivia,BOL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,117.96134948730499
26792481,Botswana,BWA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,105.081642150879
26803476,Brunei Darussalam,BRN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,111.29403686523399
26807141,Bulgaria,BGR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,104.321830749512
26810806,Burkina Faso,BFA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,45.0165901184082
26814471,Burundi,BDI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,56.90547180175779
26818136,Cabo Verde,CPV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,117.580032348633
26821801,Cambodia,KHM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,106.469757080078
26825466,Cameroon,CMR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,83.1426010131835
26829131,Canada,CAN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,100.33293151855499
26840126,Chad,TCD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,63.9182014465332
26847456,Chile,CHL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,108.93112945556601
26854786,Colombia,COL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,120.910942077637
26858451,Comoros,COM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,102.212280273438
26865781,"Congo, Rep.",COG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,88.2731704711914
26869446,Costa Rica,CRI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,112.60959625244101
26873111,Cote d'Ivoire,CIV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,74.278953552246
26876776,Croatia,HRV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,95.04766845703129
26880441,Cuba,CUB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,101.315986633301
26887771,Cyprus,CYP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,96.73135375976558
26891436,Czech Republic,CZE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,103.48303985595699
26895101,Denmark,DNK,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,101.48771667480499
26898766,Djibouti,DJI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,31.1237297058105
26902431,Dominica,DMA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,120.388549804688
26906096,Dominican Republic,DOM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,114.13915252685499
26909761,Ecuador,ECU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,111.326133728027
26913426,"Egypt, Arab Rep.",EGY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,93.4852294921875
26917091,El Salvador,SLV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,113.919090270996
26920756,Equatorial Guinea,GNQ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,104.902206420898
26924421,Eritrea,ERI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,54.644710540771506
26928086,Estonia,EST,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,102.965316772461
26931751,Ethiopia,ETH,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,54.5625991821289
26939081,Fiji,FJI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,101.573501586914
26942746,Finland,FIN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,101.3984375
26946411,France,FRA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,104.544502258301
26957406,"Gambia, The",GMB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,90.4901123046875
26961071,Georgia,GEO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,97.2892227172852
26964736,Germany,DEU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,107.17342376709
26968401,Ghana,GHA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,86.00997924804692
26975731,Greece,GRC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,96.5775680541992
26983061,Grenada,GRD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,91.2001800537109
26990391,Guatemala,GTM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,101.60247802734399
26994056,Guinea,GIN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,57.2248306274414
26997721,Guinea-Bissau,GNB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,71.79820251464841
27001386,Guyana,GUY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,107.18018341064501
27008716,Honduras,HND,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,107.100082397461
27016046,Hungary,HUN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,101.146446228027
27019711,Iceland,ISL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,102.192016601563
27023376,India,IND,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,94.5876312255859
27027041,Indonesia,IDN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,108.778022766113
27030706,"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,100.085899353027
27034371,Iraq,IRQ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,96.5033416748047
27038036,Ireland,IRL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,103.56623840331999
27045366,Israel,ISR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,105.967056274414
27049031,Italy,ITA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,102.867477416992
27052696,Jamaica,JAM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,96.7003021240234
27056361,Japan,JPN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,101.02194976806601
27060026,Jordan,JOR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,102.52867889404301
27063691,Kazakhstan,KAZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,96.41622924804692
27067356,Kenya,KEN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,95.68810272216801
27071021,Kiribati,KIR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,109.61769866943399
27078351,"Korea, Rep.",KOR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,101.25890350341801
27085681,Kuwait,KWT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,104.841110229492
27089346,Kyrgyz Republic,KGZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,95.9880905151367
27093011,Lao PDR,LAO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,106.737579345703
27096676,Latvia,LVA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,99.885986328125
27100341,Lebanon,LBN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,130.98469543457
27104006,Lesotho,LSO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,117.62019348144501
27107671,Liberia,LBR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,112.687713623047
27118666,Lithuania,LTU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,106.921600341797
27122331,Luxembourg,LUX,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,100.138832092285
27125996,"Macao SAR, China",MAC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,102.96508026123001
27129661,"Macedonia, FYR",MKD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,100.366249084473
27133326,Madagascar,MDG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,99.63477325439449
27136991,Malawi,MWI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,135.97286987304702
27140656,Malaysia,MYS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,98.0757064819335
27144321,Maldives,MDV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,128.167495727539
27147986,Mali,MLI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,57.4432182312012
27151651,Malta,MLT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,106.55615234375
27158981,Mauritania,MRT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,82.6854629516602
27162646,Mauritius,MUS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,104.55930328369101
27166311,Mexico,MEX,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,106.246200561523
27173641,Moldova,MDA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,101.37638092041
27180971,Mongolia,MNG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,99.0232086181641
27188301,Morocco,MAR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,92.05889892578129
27191966,Mozambique,MOZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,73.71119689941409
27195631,Myanmar,MMR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,98.2637405395508
27199296,Namibia,NAM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,114.352752685547
27202961,Nauru,NRU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,99.18850708007808
27206626,Nepal,NPL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,120.235061645508
27210291,Netherlands,NLD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,108.599502563477
27217621,New Zealand,NZL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,99.4099884033203
27221286,Nicaragua,NIC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,104.83043670654301
27224951,Niger,NER,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,32.9406890869141
27228616,Nigeria,NGA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,98.3572616577148
27235946,Norway,NOR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,100.922431945801
27239611,Oman,OMN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,93.3522796630859
27243276,Pakistan,PAK,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,73.9661865234375
27250606,Panama,PAN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,106.065528869629
27254271,Papua New Guinea,PNG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,70.9899673461914
27257936,Paraguay,PRY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,120.243301391602
27261601,Peru,PER,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,121.29989624023399
27265266,Philippines,PHL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,109.387802124023
27268931,Poland,POL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2000-01-01,97.7963180541992
